Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,SedentaryActiveDistance,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,TotalActiveMinutes,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,TotalActiveDistance,TotalCalories
8583815059,5/10/2016,8240,6.43,6.43,0,0,1226,162,43,9,214,3.72,2.01,0.69,6.42,2846
8583815059,5/11/2016,8701,6.79,6.79,0,0,1106,177,71,5,253,3.17,3.24,0.37,6.78,2804
8792009665,4/23/2016,5245,3.36,3.36,0,0,795,232,45,8,285,2.75,0.44,0.16,3.35,2748
1624580081,4/12/2016,8163,5.31,5.31,0,0,1294,146,0,0,146,5.31,0,0,5.31,1432
1624580081,4/13/2016,7007,4.55,4.55,0,0,1292,148,0,0,148,4.55,0,0,4.55,1411
1624580081,4/14/2016,9107,5.92,5.92,0,0.01,1204,236,0,0,236,5.91,0,0,5.91,1572
1624580081,4/15/2016,1510,0.98,0.98,0,0,1344,96,0,0,96,0.97,0,0,0.97,1344
1624580081,4/16/2016,5370,3.49,3.49,0,0,1264,176,0,0,176,3.49,0,0,3.49,1463
1624580081,4/19/2016,2916,1.9,1.9,0,0,1299,141,0,0,141,1.9,0,0,1.9,1435
1624580081,4/20/2016,4974,3.23,3.23,0,0,1289,151,0,0,151,3.23,0,0,3.23,1446
1624580081,4/21/2016,6349,4.13,4.13,0,0.02,1254,186,0,0,186,4.11,0,0,4.11,1467
1624580081,4/22/2016,4026,2.62,2.62,0,0,1241,199,0,0,199,2.6,0,0,2.6,1470
1624580081,4/23/2016,8538,5.55,5.55,0,0.01,1213,227,0,0,227,5.54,0,0,5.54,1562
1624580081,4/25/2016,6497,4.22,4.22,0,0.02,1238,202,0,0,202,4.2,0,0,4.2,1492
1624580081,4/26/2016,2826,1.84,1.84,0,0.01,1300,140,0,0,140,1.83,0,0,1.83,1402
1624580081,4/29/2016,2390,1.55,1.55,0,0,1290,150,0,0,150,1.55,0,0,1.55,1404
1624580081,5/3/2016,2100,1.37,1.37,0,0.02,1344,96,0,0,96,1.34,0,0,1.34,1334
1624580081,5/4/2016,2193,1.43,1.43,0,0,1322,118,0,0,118,1.42,0,0,1.42,1368
1624580081,5/5/2016,2470,1.61,1.61,0,0.02,1323,117,0,0,117,1.58,0,0,1.58,1370
1624580081,5/6/2016,1727,1.12,1.12,0,0.01,1338,102,0,0,102,1.12,0,0,1.12,1341
1624580081,5/7/2016,2104,1.37,1.37,0,0,1258,182,0,0,182,1.37,0,0,1.37,1474
1624580081,5/8/2016,3427,2.23,2.23,0,0,1288,152,0,0,152,2.22,0,0,2.22,1427
1624580081,5/9/2016,1732,1.13,1.13,0,0,1349,91,0,0,91,1.13,0,0,1.13,1328
1624580081,5/10/2016,2969,1.93,1.93,0,0.01,1301,139,0,0,139,1.92,0,0,1.92,1393
1624580081,5/11/2016,3134,2.04,2.04,0,0,1328,112,0,0,112,2.04,0,0,2.04,1359
1624580081,5/12/2016,2971,1.93,1.93,0,0.01,890,107,0,0,107,1.92,0,0,1.92,1002
1644430081,4/20/2016,2436,1.77,1.77,0,0.01,1315,125,0,0,125,1.76,0,0,1.76,2430
1644430081,4/21/2016,1223,0.89,0.89,0,0.01,1402,38,0,0,38,0.88,0,0,0.88,2140
1644430081,4/22/2016,3673,2.67,2.67,0,0.01,1354,86,0,0,86,2.66,0,0,2.66,2344
1644430081,4/24/2016,3321,2.41,2.41,0,0,1351,89,0,0,89,2.41,0,0,2.41,2413
1644430081,4/27/2016,3032,2.2,2.2,0,0,1322,118,0,0,118,2.2,0,0,2.2,2489
1644430081,4/29/2016,3176,2.31,2.31,0,0,1193,120,0,0,120,2.31,0,0,2.31,2498
1644430081,5/4/2016,2309,1.68,1.68,0,0.02,1388,52,0,0,52,1.66,0,0,1.66,2222
1644430081,5/8/2016,6724,4.89,4.89,0,0,991,295,0,0,295,4.88,0,0,4.88,2987
1644430081,5/11/2016,1329,0.97,0.97,0,0.01,713,49,0,0,49,0.95,0,0,0.95,1276
1844505072,4/12/2016,6697,4.43,4.43,0,0,1101,339,0,0,339,4.43,0,0,4.43,2030
1844505072,4/13/2016,4929,3.26,3.26,0,0,1192,248,0,0,248,3.26,0,0,3.26,1860
1844505072,4/14/2016,7937,5.25,5.25,0,0,843,373,0,0,373,5.23,0,0,5.23,2130
1844505072,4/15/2016,3844,2.54,2.54,0,0,527,176,0,0,176,2.54,0,0,2.54,1725
1844505072,4/16/2016,3414,2.26,2.26,0,0,1293,147,0,0,147,2.26,0,0,2.26,1657
1844505072,4/19/2016,197,0.13,0.13,0,0,1430,10,0,0,10,0.13,0,0,0.13,1366
1844505072,4/22/2016,5372,3.55,3.55,0,0,1220,220,0,0,220,3.55,0,0,3.55,1827
1844505072,4/23/2016,3570,2.36,2.36,0,0,1301,139,0,0,139,2.36,0,0,2.36,1645
1844505072,4/28/2016,6907,4.57,4.57,0,0,1138,302,0,0,302,4.56,0,0,4.56,1992
1844505072,4/29/2016,4920,3.25,3.25,0,0,1082,247,0,0,247,3.25,0,0,3.25,1856
1844505072,4/30/2016,4014,2.67,2.67,0,0,218,184,0,0,184,2.65,0,0,2.65,1763
1844505072,5/4/2016,2080,1.37,1.37,0,0,1353,87,0,0,87,1.37,0,0,1.37,1549
1844505072,5/5/2016,2237,1.48,1.48,0,0,1320,120,0,0,120,1.48,0,0,1.48,1589
1844505072,5/6/2016,44,0.03,0.03,0,0,1438,2,0,0,2,0.03,0,0,0.03,1351
1927972279,4/12/2016,678,0.47,0.47,0,0,734,55,0,0,55,0.47,0,0,0.47,2220
1927972279,4/13/2016,356,0.25,0.25,0,0,986,32,0,0,32,0.25,0,0,0.25,2151
1927972279,4/15/2016,980,0.68,0.68,0,0,941,51,0,0,51,0.68,0,0,0.68,2221
1927972279,4/18/2016,244,0.17,0.17,0,0,1423,17,0,0,17,0.17,0,0,0.17,2111
1927972279,4/22/2016,149,0.1,0.1,0,0,1430,10,0,0,10,0.1,0,0,0.1,2093
1927972279,4/23/2016,2945,2.04,2.04,0,0,1295,145,0,0,145,2.04,0,0,2.04,2499
1927972279,4/25/2016,152,0.11,0.11,0,0,1303,12,0,0,12,0.11,0,0,0.11,2100
1927972279,4/28/2016,1675,1.16,1.16,0,0,1167,95,0,0,95,1.16,0,0,1.16,2351
1927972279,5/3/2016,1326,0.92,0.92,0,0,1413,17,0,10,27,0.18,0,0.73,0.91,2195
1927972279,5/4/2016,1786,1.24,1.24,0,0,1353,87,0,0,87,1.24,0,0,1.24,2338
1927972279,5/6/2016,2091,1.45,1.45,0,0,1332,108,0,0,108,1.45,0,0,1.45,2383
1927972279,5/7/2016,1510,1.04,1.04,0,0,1392,48,0,0,48,1.04,0,0,1.04,2229
2022484408,4/23/2016,6001,4.21,4.21,0,0,1191,249,0,0,249,4.21,0,0,4.21,2069
2022484408,5/8/2016,3292,2.31,2.31,0,0,1305,135,0,0,135,2.31,0,0,2.31,1848
2026352035,4/13/2016,4993,3.1,3.1,0,0,663,238,0,0,238,3.1,0,0,3.1,1521
2026352035,4/14/2016,3335,2.07,2.07,0,0,653,197,0,0,197,2.05,0,0,2.05,1431
2026352035,4/15/2016,3821,2.37,2.37,0,0,687,188,0,0,188,2.37,0,0,2.37,1444
2026352035,4/16/2016,2547,1.58,1.58,0,0,728,150,0,0,150,1.58,0,0,1.58,1373
2026352035,4/17/2016,838,0.52,0.52,0,0,1053,60,0,0,60,0.52,0,0,0.52,1214
2026352035,4/18/2016,3325,2.06,2.06,0,0,1062,182,0,0,182,2.06,0,0,2.06,1419
2026352035,4/19/2016,2424,1.5,1.5,0,0,785,141,0,0,141,1.5,0,0,1.5,1356
2026352035,4/20/2016,7222,4.48,4.48,0,0,623,327,0,0,327,4.48,0,0,4.48,1667
2026352035,4/21/2016,2467,1.53,1.53,0,0,749,153,0,0,153,1.53,0,0,1.53,1370
2026352035,4/22/2016,2915,1.81,1.81,0,0,712,162,0,0,162,1.81,0,0,1.81,1399
2026352035,4/23/2016,12357,7.71,7.71,0,0,458,432,0,0,432,7.71,0,0,7.71,1916
2026352035,4/24/2016,3490,2.16,2.16,0,0,704,164,0,0,164,2.16,0,0,2.16,1401
2026352035,4/25/2016,6017,3.73,3.73,0,0,821,260,0,0,260,3.73,0,0,3.73,1576
2026352035,4/26/2016,5933,3.68,3.68,0,0,1018,288,0,0,288,3.68,0,0,3.68,1595
2026352035,4/27/2016,6088,3.77,3.77,0,0,586,286,0,0,286,3.77,0,0,3.77,1593
2026352035,4/28/2016,6375,3.95,3.95,0,0,626,331,0,0,331,3.95,0,0,3.95,1649
2026352035,4/29/2016,7604,4.71,4.71,0,0,492,352,0,0,352,4.71,0,0,4.71,1692
2026352035,4/30/2016,4729,2.93,2.93,0,0,594,233,0,0,233,2.93,0,0,2.93,1506
2026352035,5/1/2016,3609,2.28,2.28,0,0,716,191,0,0,191,2.28,0,0,2.28,1447
2026352035,5/2/2016,7018,4.35,4.35,0,0,716,355,0,0,355,4.35,0,0,4.35,1690
2026352035,5/3/2016,5992,3.72,3.72,0,0,981,304,0,0,304,3.72,0,0,3.72,1604
2026352035,5/4/2016,6564,4.07,4.07,0,0,530,345,0,0,345,4.07,0,0,4.07,1658
2026352035,5/5/2016,12167,7.54,7.54,0,0,479,475,0,0,475,7.54,0,0,7.54,1926
2026352035,5/6/2016,8198,5.08,5.08,0,0,511,383,0,0,383,5.08,0,0,5.08,1736
2026352035,5/8/2016,5528,3.45,3.45,0,0,610,258,0,0,258,3.45,0,0,3.45,1555
2026352035,5/9/2016,10685,6.62,6.62,0,0,543,401,0,0,401,6.6,0,0,6.6,1869
2026352035,5/10/2016,254,0.16,0.16,0,0,1002,17,0,0,17,0.16,0,0,0.16,1141
2026352035,5/11/2016,8580,5.32,5.32,0,0,569,330,0,0,330,5.32,0,0,5.32,1698
2026352035,5/12/2016,8891,5.51,5.51,0,0,330,343,0,0,343,5.51,0,0,5.51,1364
2320127002,4/16/2016,5057,3.41,3.41,0,0,1245,195,0,0,195,3.4,0,0,3.4,1724
2320127002,4/17/2016,6198,4.18,4.18,0,0,1191,249,0,0,249,4.18,0,0,4.18,1852
2320127002,4/22/2016,5583,3.76,3.76,0,0,1174,266,0,0,266,3.76,0,0,3.76,1851
2320127002,4/23/2016,5079,3.42,3.42,0,0,1129,242,0,0,242,3.42,0,0,3.42,1804
2320127002,4/24/2016,4165,2.81,2.81,0,0,1236,204,0,0,204,2.8,0,0,2.8,1725
2320127002,4/26/2016,3409,2.3,2.3,0,0,1293,147,0,0,147,2.3,0,0,2.3,1632
2320127002,4/27/2016,1715,1.16,1.16,0,0,1358,82,0,0,82,1.16,0,0,1.16,1481
2320127002,4/28/2016,1532,1.03,1.03,0,0,1364,76,0,0,76,1.03,0,0,1.03,1473
2320127002,4/29/2016,924,0.62,0.62,0,0,1395,45,0,0,45,0.62,0,0,0.62,1410
2320127002,4/30/2016,4571,3.08,3.08,0,0,1206,234,0,0,234,3.07,0,0,3.07,1779
2320127002,5/1/2016,772,0.52,0.52,0,0,1400,40,0,0,40,0.52,0,0,0.52,1403
2320127002,5/4/2016,1201,0.81,0.81,0,0,1388,52,0,0,52,0.81,0,0,0.81,1426
2320127002,5/6/2016,4878,3.29,3.29,0,0,1236,204,0,0,204,3.29,0,0,3.29,1742
2320127002,5/7/2016,7379,4.97,4.97,0,0,1121,319,0,0,319,4.97,0,0,4.97,1972
2320127002,5/8/2016,5161,3.48,3.48,0,0,1193,247,0,0,247,3.47,0,0,3.47,1821
2320127002,5/9/2016,3090,2.08,2.08,0,0,1295,145,0,0,145,2.08,0,0,2.08,1630
2320127002,5/10/2016,6227,4.2,4.2,0,0,1150,290,0,0,290,4.2,0,0,4.2,1899
2347167796,4/24/2016,9471,6.26,6.26,0,0,584,360,0,0,360,6.26,0,0,6.26,2187
2347167796,4/26/2016,5980,3.95,3.95,0,0,732,227,0,0,227,3.95,0,0,3.95,1861
2347167796,4/28/2016,5439,3.6,3.6,0,0,764,229,0,0,229,3.6,0,0,3.6,1854
2347167796,4/29/2016,42,0.03,0.03,0,0,2,4,0,0,4,0.03,0,0,0.03,403
2873212765,4/14/2016,7910,5.32,5.32,0,0,1109,331,0,0,331,5.32,0,0,5.32,1893
2873212765,4/15/2016,8482,5.7,5.7,0,0.01,992,448,0,0,448,5.69,0,0,5.69,2063
2873212765,4/19/2016,7948,5.37,5.37,0,0,1051,389,0,0,389,5.36,0,0,5.36,1956
2873212765,4/27/2016,3516,2.36,2.36,0,0,1197,197,0,46,243,2.36,0,0,2.36,1966
2873212765,5/4/2016,8278,5.56,5.56,0,0,1020,420,0,0,420,5.56,0,0,5.56,2015
2873212765,5/8/2016,8168,5.54,5.54,0,0,1068,326,0,46,372,2.64,0,2.9,5.54,2096
2873212765,5/9/2016,7726,5.19,5.19,0,0,1095,345,0,0,345,5.19,0,0,5.19,1906
2873212765,5/10/2016,8275,5.56,5.56,0,0.01,1067,373,0,0,373,5.55,0,0,5.55,1962
2873212765,5/12/2016,7566,5.11,5.11,0,0,720,268,0,0,268,5.11,0,0,5.11,1431
3372868164,4/12/2016,4747,3.24,3.24,0,0.01,1160,280,0,0,280,3.23,0,0,3.23,1788
3372868164,4/15/2016,7451,5.08,5.08,0,0.02,1105,335,0,0,335,5.06,0,0,5.06,1908
3372868164,4/16/2016,6905,4.73,4.73,0,0.03,1084,356,0,0,356,4.7,0,0,4.7,1908
3372868164,4/19/2016,7711,5.26,5.26,0,0.02,1064,376,0,0,376,5.24,0,0,5.24,1985
3372868164,4/22/2016,3843,2.62,2.62,0,0.01,1234,206,0,0,206,2.61,0,0,2.61,1669
3372868164,4/25/2016,5995,4.09,4.09,0,0,1024,416,0,0,416,4.09,0,0,4.09,2010
3372868164,4/28/2016,5512,3.76,3.76,0,0,1055,385,0,0,385,3.76,0,0,3.76,1972
3372868164,4/29/2016,9135,6.23,6.23,0,0.01,1038,402,0,0,402,6.22,0,0,6.22,2044
3372868164,5/1/2016,3077,2.1,2.1,0,0,842,172,0,0,172,2.09,0,0,2.09,1237
3977333714,4/21/2016,6093,4.08,4.08,0,0,712,242,0,0,242,4.06,0,0,4.06,1397
3977333714,5/11/2016,746,0.5,0.5,0,0,13,9,0,4,13,0.13,0,0.37,0.5,52
4020332650,4/14/2016,108,0.08,0.08,0,0,1437,3,0,0,3,0.03,0,0,0.03,2011
4020332650,4/18/2016,62,0.04,0.04,0,0,1438,2,0,0,2,0.04,0,0,0.04,1995
4020332650,5/3/2016,4496,3.22,3.22,0,0.05,950,174,0,0,174,3.15,0,0,3.15,2828
4020332650,5/6/2016,4369,3.13,3.13,0,0.01,855,177,0,0,177,3.1,0,0,3.1,2704
4020332650,5/7/2016,6132,4.4,4.4,0,0,1256,184,0,0,184,3.58,0,0,3.58,2975
4020332650,5/8/2016,5862,4.2,4.2,0,0,775,263,0,0,263,4.15,0,0,4.15,3089
4020332650,5/10/2016,5546,3.98,3.98,0,0.04,774,206,0,0,206,3.87,0,0,3.87,2926
4020332650,5/12/2016,590,0.42,0.42,0,0,721,21,0,0,21,0.41,0,0,0.41,1120
4057192912,4/12/2016,5394,4.03,4.03,0,0,1276,164,0,0,164,3.94,0,0,3.94,2286
4057192912,4/13/2016,5974,4.47,4.47,0,0,1280,160,0,0,160,4.37,0,0,4.37,2306
4319703577,4/12/2016,7753,5.2,5.2,0,0,1440,0,0,0,0,0,0,0,0,2115
4319703577,4/15/2016,5664,3.8,3.8,0,0,752,228,0,0,228,3.8,0,0,3.8,1985
4319703577,4/16/2016,4744,3.18,3.18,0,0,724,194,0,0,194,3.18,0,0,3.18,1884
4319703577,4/17/2016,29,0.02,0.02,0,0,1363,3,0,0,3,0.02,0,0,0.02,1464
4319703577,4/19/2016,8925,5.99,5.99,0,0,604,311,0,0,311,5.99,0,0,5.99,2200
4319703577,4/21/2016,3702,2.48,2.48,0,0,1265,34,0,0,34,0.35,0,0,0.35,1792
4319703577,4/23/2016,4935,3.31,3.31,0,0,546,233,0,0,233,3.31,0,0,3.31,1945
4319703577,5/1/2016,1251,0.84,0.84,0,0,836,67,0,0,67,0.84,0,0,0.84,1593
4319703577,5/8/2016,3672,2.46,2.46,0,0,603,153,0,0,153,2.46,0,0,2.46,1792
4388161847,4/12/2016,10122,7.78,7.78,0,0,1440,0,0,0,0,0,0,0,0,2955
4388161847,4/15/2016,8758,6.73,6.73,0,0,837,299,0,0,299,6.73,0,0,6.73,3066
4388161847,4/17/2016,4660,3.58,3.58,0,0,721,201,0,0,201,3.58,0,0,3.58,2572
4388161847,5/12/2016,3369,2.59,2.59,0,0,825,108,0,0,108,2.59,0,0,2.59,1623
4445114986,4/12/2016,3276,2.2,2.2,0,0,787,196,0,0,196,2.2,0,0,2.2,2113
4445114986,4/13/2016,2961,1.99,1.99,0,0,840,194,0,0,194,1.99,0,0,1.99,2095
4445114986,4/14/2016,3974,2.67,2.67,0,0,717,231,0,0,231,2.67,0,0,2.67,2194
4445114986,4/15/2016,7198,4.83,4.83,0,0,711,350,0,0,350,4.83,0,0,4.83,2496
4445114986,4/16/2016,3945,2.65,2.65,0,0,716,225,0,0,225,2.65,0,0,2.65,2180
4445114986,4/17/2016,2268,1.52,1.52,0,0,1219,114,0,0,114,1.52,0,0,1.52,1933
4445114986,4/19/2016,2064,1.39,1.39,0,0,895,121,0,0,121,1.39,0,0,1.39,1954
4445114986,4/20/2016,2072,1.39,1.39,0,0,841,137,0,0,137,1.39,0,0,1.39,1974
4445114986,4/21/2016,3809,2.56,2.56,0,0,756,215,0,0,215,2.54,0,0,2.54,2150
4445114986,4/22/2016,6831,4.58,4.58,0,0,706,317,0,0,317,4.58,0,0,4.58,2432
4445114986,4/23/2016,4363,2.93,2.93,0,0,1239,201,0,0,201,2.93,0,0,2.93,2149
4445114986,4/24/2016,5002,3.36,3.36,0,0,1196,244,0,0,244,3.36,0,0,3.36,2247
4445114986,4/25/2016,3385,2.27,2.27,0,0,916,179,0,0,179,2.27,0,0,2.27,2070
4445114986,4/28/2016,4493,3.01,3.01,0,0,762,236,0,0,236,3.01,0,0,3.01,2203
4445114986,4/29/2016,4676,3.14,3.14,0,0,1106,226,0,0,226,3.13,0,0,3.13,2196
4445114986,4/30/2016,6222,4.18,4.18,0,0,797,290,0,0,290,4.18,0,0,4.18,2363
4445114986,5/4/2016,2923,1.96,1.96,0,0,897,180,0,0,180,1.96,0,0,1.96,2070
4445114986,5/6/2016,4514,3.03,3.03,0,0,809,229,0,0,229,3.03,0,0,3.03,2211
4445114986,5/9/2016,5275,3.54,3.54,0,0,641,266,0,0,266,3.54,0,0,3.54,2281
4445114986,5/10/2016,3915,2.63,2.63,0,0,783,231,0,0,231,2.63,0,0,2.63,2181
4445114986,5/12/2016,768,0.52,0.52,0,0,380,58,0,0,58,0.52,0,0,0.52,1212
4558609924,4/12/2016,5135,3.39,3.39,0,0,1122,318,0,0,318,3.39,0,0,3.39,1909
4558609924,4/14/2016,6799,4.49,4.49,0,0,1161,279,0,0,279,4.49,0,0,4.49,1922
4558609924,4/20/2016,4803,3.17,3.17,0,0,1218,222,0,0,222,3.17,0,0,3.17,1788
4558609924,4/24/2016,8563,5.66,5.66,0,0,1045,395,0,0,395,5.65,0,0,5.65,2173
4558609924,5/1/2016,3428,2.27,2.27,0,0,1121,190,0,0,190,2.27,0,0,2.27,1692
4558609924,5/2/2016,7891,5.22,5.22,0,0,1057,383,0,0,383,5.22,0,0,5.22,2066
4558609924,5/4/2016,5232,3.46,3.46,0,0,1188,252,0,0,252,3.46,0,0,3.46,1842
4558609924,5/6/2016,3755,2.48,2.48,0,0,1238,202,0,0,202,2.48,0,0,2.48,1722
4558609924,5/12/2016,6307,4.17,4.17,0,0,736,247,0,0,247,4.17,0,0,4.17,1452
4702921684,4/12/2016,7213,5.88,5.88,0,0,718,263,0,0,263,5.85,0,0,5.85,2947
4702921684,4/13/2016,6877,5.58,5.58,0,0,777,258,0,0,258,5.58,0,0,5.58,2898
4702921684,4/14/2016,7860,6.37,6.37,0,0,772,271,0,0,271,6.37,0,0,6.37,2984
4702921684,4/22/2016,1664,1.35,1.35,0,0,1341,72,0,0,72,1.35,0,0,1.35,2241
4702921684,5/3/2016,9454,7.67,7.67,0,0,729,313,0,0,313,7.67,0,0,7.67,3145
4702921684,5/12/2016,2752,2.23,2.23,0,0,241,68,0,0,68,2.23,0,0,2.23,1240
5553957443,4/13/2016,4832,3.16,3.16,0,0,647,226,0,0,226,3.16,0,0,3.16,1718
5553957443,4/16/2016,5771,3.77,3.77,0,0,521,288,0,0,288,3.77,0,0,3.77,1831
5553957443,4/17/2016,655,0.43,0.43,0,0,943,46,0,0,46,0.43,0,0,0.43,1397
5553957443,4/18/2016,3727,2.43,2.43,0,0,622,206,0,0,206,2.43,0,0,2.43,1683
5553957443,4/20/2016,2713,1.77,1.77,0,0,598,148,0,0,148,1.77,0,0,1.77,1570
5553957443,4/23/2016,4112,2.69,2.69,0,0,443,272,0,0,272,2.68,0,0,2.68,1776
5553957443,4/24/2016,1807,1.18,1.18,0,0,582,104,0,0,104,1.18,0,0,1.18,1507
5553957443,4/30/2016,1202,0.78,0.78,0,0,506,84,0,0,84,0.78,0,0,0.78,1463
5553957443,5/1/2016,5164,3.37,3.37,0,0,436,237,0,0,237,3.37,0,0,3.37,1747
5553957443,5/4/2016,4249,2.77,2.77,0,0,651,224,0,0,224,2.77,0,0,2.77,1698
5553957443,5/7/2016,1868,1.22,1.22,0,0,902,96,0,0,96,1.22,0,0,1.22,1494
5553957443,5/11/2016,4926,3.22,3.22,0,0,628,195,0,0,195,3.22,0,0,3.22,1693
6117666160,4/17/2016,7150,5.4,5.4,0,0,702,312,0,0,312,5.4,0,0,5.4,2225
6117666160,4/19/2016,11135,8.41,8.41,0,0,425,480,0,0,480,8.41,0,0,8.41,2606
6117666160,4/22/2016,8206,6.2,6.2,0,0,413,402,0,0,402,6.2,0,0,6.2,2409
6117666160,4/23/2016,11495,8.68,8.68,0,0,468,512,0,0,512,8.68,0,0,8.68,2651
6117666160,4/24/2016,7623,5.76,5.76,0,0,711,362,0,0,362,5.76,0,0,5.76,2305
6117666160,4/27/2016,9411,7.11,7.11,0,0,417,458,0,0,458,7.11,0,0,7.11,2576
6117666160,4/29/2016,9592,7.24,7.24,0,0,479,461,0,0,461,7.24,0,0,7.24,2560
6117666160,4/30/2016,6987,5.28,5.28,0,0,1040,343,0,0,343,5.28,0,0,5.28,2275
6117666160,5/1/2016,8915,6.73,6.73,0,0,525,397,0,0,397,6.73,0,0,6.73,2361
6117666160,5/2/2016,4933,3.73,3.73,0,0,1204,236,0,0,236,3.73,0,0,3.73,2044
6117666160,5/4/2016,2997,2.26,2.26,0,0,1279,156,0,0,156,2.26,0,0,2.26,1902
6117666160,5/5/2016,9799,7.4,7.4,0,0,479,487,0,0,487,7.4,0,0,7.4,2636
6117666160,5/7/2016,7336,5.54,5.54,0,0,456,412,0,0,412,5.54,0,0,5.54,2469
6117666160,5/8/2016,7328,5.53,5.53,0,0,517,318,0,0,318,5.53,0,0,5.53,2250
6117666160,5/9/2016,4477,3.38,3.38,0,0,125,197,0,0,197,3.38,0,0,3.38,1248
6290855005,4/12/2016,4562,3.45,3.45,0,0,1241,199,0,0,199,3.45,0,0,3.45,2560
6290855005,4/13/2016,7142,5.4,5.4,0,0.01,1090,350,0,0,350,5.39,0,0,5.39,2905
6290855005,4/14/2016,7671,5.8,5.8,0,0.03,1077,363,0,0,363,5.77,0,0,5.77,2952
6290855005,4/15/2016,9501,7.18,7.18,0,0.01,1112,328,0,0,328,7.17,0,0,7.17,2896
6290855005,4/16/2016,8301,6.28,6.28,0,0.01,1182,258,0,0,258,6.27,0,0,6.27,2783
6290855005,4/18/2016,6885,5.21,5.21,0,0.02,1169,271,0,0,271,5.19,0,0,5.19,2766
6290855005,4/19/2016,7142,5.4,5.4,0,0.01,1119,321,0,0,321,5.39,0,0,5.39,2839
6290855005,4/20/2016,6361,4.81,4.81,0,0.01,1182,258,0,0,258,4.8,0,0,4.8,2701
6290855005,4/22/2016,6238,4.72,4.72,0,0,1138,302,0,0,302,4.72,0,0,4.72,2796
6290855005,4/24/2016,5896,4.46,4.46,0,0,1182,258,0,0,258,4.46,0,0,4.46,2703
6290855005,4/27/2016,5565,4.21,4.21,0,0.03,1153,287,0,0,287,4.18,0,0,4.18,2743
6290855005,4/30/2016,6744,5.1,5.1,0,0.01,1116,324,0,0,324,5.09,0,0,5.09,2843
6290855005,5/2/2016,6781,5.13,5.13,0,0.02,1172,268,0,0,268,5.11,0,0,5.11,2725
6290855005,5/3/2016,6047,4.57,4.57,0,0,1200,240,0,0,240,4.57,0,0,4.57,2671
6290855005,5/4/2016,5832,4.41,4.41,0,0.01,1168,272,0,0,272,4.4,0,0,4.4,2718
6290855005,5/5/2016,6339,4.79,4.79,0,0,1201,239,0,0,239,4.79,0,0,4.79,2682
6290855005,5/6/2016,6116,4.62,4.62,0,0.03,1135,305,0,0,305,4.59,0,0,4.59,2806
6290855005,5/7/2016,5510,4.17,4.17,0,0,1213,227,0,0,227,4.16,0,0,4.16,2613
6290855005,5/8/2016,7706,5.83,5.83,0,0,1189,251,0,0,251,5.82,0,0,5.82,2712
6290855005,5/9/2016,6277,4.75,4.75,0,0.02,800,264,0,0,264,4.73,0,0,4.73,2175
6775888955,4/15/2016,1282,0.92,0.92,0,0,976,58,0,0,58,0.92,0,0,0.92,2127
6775888955,4/22/2016,637,0.46,0.46,0,0,1420,20,0,0,20,0.46,0,0,0.46,1922
6962181067,4/14/2016,1551,1.03,1.03,0,0,862,86,0,0,86,1.03,0,0,1.03,1466
6962181067,4/15/2016,5563,3.68,3.68,0,0,837,217,0,0,217,3.68,0,0,3.68,1756
6962181067,4/24/2016,5029,3.32,3.32,0,0,720,199,0,0,199,3.32,0,0,3.32,1705
6962181067,5/1/2016,5454,3.61,3.61,0,0,722,215,0,0,215,3.61,0,0,3.61,1740
6962181067,5/7/2016,6815,4.5,4.5,0,0,745,328,0,0,328,4.5,0,0,4.5,1947
7007744171,4/15/2016,5273,3.53,3.53,0,0,1238,202,0,0,202,3.53,0,0,3.53,2098
7007744171,4/16/2016,4631,3.1,3.1,0,0,1155,203,0,0,203,3.1,0,0,3.1,2076
7007744171,4/17/2016,8059,5.39,5.39,0,0,1135,305,0,0,305,5.39,0,0,5.39,2383
7007744171,4/24/2016,11085,7.42,7.42,0,0,1021,419,0,0,419,7.42,0,0,7.42,2667
7007744171,4/30/2016,3761,2.52,2.52,0,0,1240,200,0,0,200,2.52,0,0,2.52,2051
7007744171,5/1/2016,5600,3.75,3.75,0,0,1142,237,0,0,237,3.75,0,0,3.75,2225
7086361926,4/23/2016,2817,1.81,1.81,0,0,1350,90,0,0,90,1.8,0,0,1.8,1965
7086361926,4/24/2016,3520,2.16,2.16,0,0,566,125,0,0,125,2.15,0,0,2.15,2049
8053475328,5/1/2016,1170,0.85,0.85,0,0,1389,51,0,0,51,0.85,0,0,0.85,1886
8053475328,5/2/2016,1969,1.43,1.43,0,0,1345,95,0,0,95,1.43,0,0,1.43,1988
8253242879,4/15/2016,2672,1.77,1.77,0,0,1335,105,0,0,105,1.76,0,0,1.76,1632
8253242879,4/19/2016,4212,2.78,2.78,0,0,1276,164,0,0,164,2.78,0,0,2.78,1763
8253242879,4/22/2016,2824,1.87,1.87,0,0,1320,120,0,0,120,1.87,0,0,1.87,1651
8378563200,4/17/2016,2132,1.69,1.69,0,0,599,93,0,0,93,1.69,0,0,1.69,2572
8378563200,4/24/2016,3703,2.94,2.94,0,0,734,135,0,0,135,2.94,0,0,2.94,2741
8378563200,4/30/2016,2946,2.34,2.34,0,0,780,121,0,0,121,2.34,0,0,2.34,2660
