Id,ActivityHour,StepTotal
1644430081,2016-05-08 19:00:00.000000 UTC,8
1644430081,2016-05-08 20:00:00.000000 UTC,15
1644430081,2016-05-08 21:00:00.000000 UTC,460
1644430081,2016-05-08 22:00:00.000000 UTC,270
1644430081,2016-05-08 23:00:00.000000 UTC,42
1644430081,2016-05-09 00:00:00.000000 UTC,2
1644430081,2016-05-09 01:00:00.000000 UTC,1
1644430081,2016-05-09 02:00:00.000000 UTC,1
1644430081,2016-05-09 03:00:00.000000 UTC,1
1644430081,2016-05-09 04:00:00.000000 UTC,1
1644430081,2016-05-09 05:00:00.000000 UTC,1
1644430081,2016-05-09 06:00:00.000000 UTC,1
1644430081,2016-05-09 07:00:00.000000 UTC,1
1644430081,2016-05-09 08:00:00.000000 UTC,611
1644430081,2016-05-09 09:00:00.000000 UTC,15
1644430081,2016-05-09 10:00:00.000000 UTC,14
1644430081,2016-05-09 11:00:00.000000 UTC,97
1644430081,2016-05-09 12:00:00.000000 UTC,163
1644430081,2016-05-09 13:00:00.000000 UTC,218
1644430081,2016-05-09 14:00:00.000000 UTC,19
1644430081,2016-05-09 15:00:00.000000 UTC,18
1644430081,2016-05-09 16:00:00.000000 UTC,19
1644430081,2016-05-09 17:00:00.000000 UTC,19
1644430081,2016-05-09 18:00:00.000000 UTC,710
1644430081,2016-05-09 19:00:00.000000 UTC,4084
1644430081,2016-05-09 20:00:00.000000 UTC,549
1644430081,2016-05-09 21:00:00.000000 UTC,48
1644430081,2016-05-09 22:00:00.000000 UTC,0
1644430081,2016-05-09 23:00:00.000000 UTC,50
1644430081,2016-05-10 00:00:00.000000 UTC,27
1644430081,2016-05-10 01:00:00.000000 UTC,0
1644430081,2016-05-10 02:00:00.000000 UTC,0
1644430081,2016-05-10 03:00:00.000000 UTC,0
1644430081,2016-05-10 04:00:00.000000 UTC,0
1644430081,2016-05-10 05:00:00.000000 UTC,0
1644430081,2016-05-10 06:00:00.000000 UTC,0
1644430081,2016-05-10 07:00:00.000000 UTC,0
1644430081,2016-05-10 08:00:00.000000 UTC,158
1644430081,2016-05-10 09:00:00.000000 UTC,574
1644430081,2016-05-10 10:00:00.000000 UTC,194
1644430081,2016-05-10 11:00:00.000000 UTC,0
1644430081,2016-05-10 12:00:00.000000 UTC,0
1644430081,2016-05-10 13:00:00.000000 UTC,369
1644430081,2016-05-10 14:00:00.000000 UTC,0
1644430081,2016-05-10 15:00:00.000000 UTC,0
1644430081,2016-05-10 16:00:00.000000 UTC,0
1644430081,2016-05-10 17:00:00.000000 UTC,0
1644430081,2016-05-10 18:00:00.000000 UTC,1803
1644430081,2016-05-10 19:00:00.000000 UTC,1115
1644430081,2016-05-10 20:00:00.000000 UTC,1474
1644430081,2016-05-10 21:00:00.000000 UTC,2213
1644430081,2016-05-10 22:00:00.000000 UTC,1227
1644430081,2016-05-10 23:00:00.000000 UTC,13
1644430081,2016-05-11 00:00:00.000000 UTC,8
1644430081,2016-05-11 01:00:00.000000 UTC,0
1644430081,2016-05-11 02:00:00.000000 UTC,0
1644430081,2016-05-11 03:00:00.000000 UTC,0
1644430081,2016-05-11 04:00:00.000000 UTC,0
1644430081,2016-05-11 05:00:00.000000 UTC,0
1644430081,2016-05-11 06:00:00.000000 UTC,0
1644430081,2016-05-11 07:00:00.000000 UTC,166
1644430081,2016-05-11 08:00:00.000000 UTC,463
1644430081,2016-05-11 09:00:00.000000 UTC,179
1644430081,2016-05-11 10:00:00.000000 UTC,70
1644430081,2016-05-11 11:00:00.000000 UTC,103
1844505072,2016-04-12 07:00:00.000000 UTC,0
1844505072,2016-04-12 08:00:00.000000 UTC,114
1844505072,2016-04-12 09:00:00.000000 UTC,682
1844505072,2016-04-12 10:00:00.000000 UTC,582
1844505072,2016-04-12 11:00:00.000000 UTC,429
1844505072,2016-04-12 12:00:00.000000 UTC,814
1844505072,2016-04-12 13:00:00.000000 UTC,377
1844505072,2016-04-12 14:00:00.000000 UTC,301
1844505072,2016-04-12 15:00:00.000000 UTC,643
1844505072,2016-04-12 16:00:00.000000 UTC,456
1844505072,2016-04-12 17:00:00.000000 UTC,410
1844505072,2016-04-12 18:00:00.000000 UTC,533
1844505072,2016-04-12 19:00:00.000000 UTC,228
1844505072,2016-04-12 20:00:00.000000 UTC,489
1844505072,2016-04-12 21:00:00.000000 UTC,166
1844505072,2016-04-12 22:00:00.000000 UTC,436
1844505072,2016-04-12 23:00:00.000000 UTC,37
1844505072,2016-04-13 00:00:00.000000 UTC,0
1844505072,2016-04-13 01:00:00.000000 UTC,0
1844505072,2016-04-13 02:00:00.000000 UTC,0
1844505072,2016-04-13 03:00:00.000000 UTC,0
1844505072,2016-04-13 04:00:00.000000 UTC,0
1844505072,2016-04-13 05:00:00.000000 UTC,0
1844505072,2016-04-13 06:00:00.000000 UTC,0
1844505072,2016-04-13 07:00:00.000000 UTC,0
1844505072,2016-04-13 08:00:00.000000 UTC,0
1844505072,2016-04-13 09:00:00.000000 UTC,0
1844505072,2016-04-13 10:00:00.000000 UTC,744
1844505072,2016-04-13 11:00:00.000000 UTC,281
1844505072,2016-04-13 12:00:00.000000 UTC,347
1844505072,2016-04-13 13:00:00.000000 UTC,43
1844505072,2016-04-13 14:00:00.000000 UTC,175
1844505072,2016-04-13 15:00:00.000000 UTC,139
1844505072,2016-04-13 16:00:00.000000 UTC,452
1844505072,2016-04-13 17:00:00.000000 UTC,234
1844505072,2016-04-13 18:00:00.000000 UTC,608
1844505072,2016-04-13 19:00:00.000000 UTC,401
1844505072,2016-04-13 20:00:00.000000 UTC,323
1844505072,2016-04-13 21:00:00.000000 UTC,561
1844505072,2016-04-13 22:00:00.000000 UTC,168
1844505072,2016-04-13 23:00:00.000000 UTC,453
1844505072,2016-04-14 00:00:00.000000 UTC,189
1844505072,2016-04-14 01:00:00.000000 UTC,87
1844505072,2016-04-14 02:00:00.000000 UTC,0
1844505072,2016-04-14 03:00:00.000000 UTC,0
1844505072,2016-04-14 04:00:00.000000 UTC,0
1844505072,2016-04-14 05:00:00.000000 UTC,0
1844505072,2016-04-14 06:00:00.000000 UTC,0
1844505072,2016-04-14 07:00:00.000000 UTC,48
1844505072,2016-04-14 08:00:00.000000 UTC,638
1844505072,2016-04-14 09:00:00.000000 UTC,613
1844505072,2016-04-14 10:00:00.000000 UTC,836
1844505072,2016-04-14 11:00:00.000000 UTC,555
1844505072,2016-04-14 12:00:00.000000 UTC,288
1844505072,2016-04-14 13:00:00.000000 UTC,505
1844505072,2016-04-14 14:00:00.000000 UTC,284
1844505072,2016-04-14 15:00:00.000000 UTC,188
1844505072,2016-04-14 16:00:00.000000 UTC,222
1844505072,2016-04-14 17:00:00.000000 UTC,688
1844505072,2016-04-14 18:00:00.000000 UTC,315
1844505072,2016-04-14 19:00:00.000000 UTC,1290
1844505072,2016-04-14 20:00:00.000000 UTC,560
1844505072,2016-04-14 21:00:00.000000 UTC,288
1844505072,2016-04-14 22:00:00.000000 UTC,167
1844505072,2016-04-14 23:00:00.000000 UTC,144
1844505072,2016-04-15 00:00:00.000000 UTC,100
1844505072,2016-04-15 01:00:00.000000 UTC,0
1844505072,2016-04-15 02:00:00.000000 UTC,0
1844505072,2016-04-15 03:00:00.000000 UTC,0
1844505072,2016-04-15 04:00:00.000000 UTC,0
1844505072,2016-04-15 05:00:00.000000 UTC,0
1844505072,2016-04-15 06:00:00.000000 UTC,0
1844505072,2016-04-15 07:00:00.000000 UTC,0
1844505072,2016-04-15 08:00:00.000000 UTC,0
1844505072,2016-04-15 09:00:00.000000 UTC,0
1844505072,2016-04-15 10:00:00.000000 UTC,176
1844505072,2016-04-15 11:00:00.000000 UTC,170
1844505072,2016-04-15 12:00:00.000000 UTC,354
1844505072,2016-04-15 13:00:00.000000 UTC,413
1844505072,2016-04-15 14:00:00.000000 UTC,443
1844505072,2016-04-15 15:00:00.000000 UTC,441
1844505072,2016-04-15 16:00:00.000000 UTC,280
1844505072,2016-04-15 17:00:00.000000 UTC,213
1844505072,2016-04-15 18:00:00.000000 UTC,0
1844505072,2016-04-15 19:00:00.000000 UTC,0
1844505072,2016-04-15 20:00:00.000000 UTC,0
1844505072,2016-04-15 21:00:00.000000 UTC,457
1844505072,2016-04-15 22:00:00.000000 UTC,494
1844505072,2016-04-15 23:00:00.000000 UTC,303
1844505072,2016-04-16 00:00:00.000000 UTC,0
1844505072,2016-04-16 01:00:00.000000 UTC,0
1844505072,2016-04-16 02:00:00.000000 UTC,0
1844505072,2016-04-16 03:00:00.000000 UTC,0
1844505072,2016-04-16 04:00:00.000000 UTC,0
1844505072,2016-04-16 05:00:00.000000 UTC,0
1844505072,2016-04-16 06:00:00.000000 UTC,0
1844505072,2016-04-16 07:00:00.000000 UTC,0
1844505072,2016-04-16 08:00:00.000000 UTC,0
1844505072,2016-04-16 09:00:00.000000 UTC,63
1844505072,2016-04-16 10:00:00.000000 UTC,308
1844505072,2016-04-16 11:00:00.000000 UTC,481
1844505072,2016-04-16 12:00:00.000000 UTC,480
1844505072,2016-04-16 13:00:00.000000 UTC,1150
1844505072,2016-04-16 14:00:00.000000 UTC,787
1844505072,2016-04-16 15:00:00.000000 UTC,134
1844505072,2016-04-16 16:00:00.000000 UTC,11
1844505072,2016-04-16 17:00:00.000000 UTC,0
1844505072,2016-04-16 18:00:00.000000 UTC,0
1844505072,2016-04-16 19:00:00.000000 UTC,0
1844505072,2016-04-16 20:00:00.000000 UTC,0
1844505072,2016-04-16 21:00:00.000000 UTC,0
1844505072,2016-04-16 22:00:00.000000 UTC,0
1844505072,2016-04-16 23:00:00.000000 UTC,0
1844505072,2016-04-17 00:00:00.000000 UTC,0
1844505072,2016-04-17 01:00:00.000000 UTC,0
1844505072,2016-04-17 02:00:00.000000 UTC,0
1844505072,2016-04-17 03:00:00.000000 UTC,0
1844505072,2016-04-17 04:00:00.000000 UTC,0
1844505072,2016-04-17 05:00:00.000000 UTC,0
1844505072,2016-04-17 06:00:00.000000 UTC,0
1844505072,2016-04-17 07:00:00.000000 UTC,0
1844505072,2016-04-17 08:00:00.000000 UTC,0
1844505072,2016-04-17 09:00:00.000000 UTC,0
1844505072,2016-04-17 10:00:00.000000 UTC,0
1844505072,2016-04-17 11:00:00.000000 UTC,0
1844505072,2016-04-17 12:00:00.000000 UTC,0
1844505072,2016-04-17 13:00:00.000000 UTC,0
1844505072,2016-04-17 14:00:00.000000 UTC,391
1844505072,2016-04-17 15:00:00.000000 UTC,815
1844505072,2016-04-17 16:00:00.000000 UTC,1450
1844505072,2016-04-17 17:00:00.000000 UTC,337
1844505072,2016-04-17 18:00:00.000000 UTC,190
1844505072,2016-04-17 19:00:00.000000 UTC,332
1844505072,2016-04-17 20:00:00.000000 UTC,420
1844505072,2016-04-17 21:00:00.000000 UTC,253
1844505072,2016-04-17 22:00:00.000000 UTC,181
1844505072,2016-04-17 23:00:00.000000 UTC,156
1844505072,2016-04-18 00:00:00.000000 UTC,371
1844505072,2016-04-18 01:00:00.000000 UTC,0
1844505072,2016-04-18 02:00:00.000000 UTC,0
1844505072,2016-04-18 03:00:00.000000 UTC,0
1844505072,2016-04-18 04:00:00.000000 UTC,0
1844505072,2016-04-18 05:00:00.000000 UTC,0
1844505072,2016-04-18 06:00:00.000000 UTC,113
1844505072,2016-04-18 07:00:00.000000 UTC,74
1844505072,2016-04-18 08:00:00.000000 UTC,396
1844505072,2016-04-18 09:00:00.000000 UTC,200
1844505072,2016-04-18 10:00:00.000000 UTC,362
1844505072,2016-04-18 11:00:00.000000 UTC,0
1844505072,2016-04-18 12:00:00.000000 UTC,0
1844505072,2016-04-18 13:00:00.000000 UTC,0
1844505072,2016-04-18 14:00:00.000000 UTC,0
1844505072,2016-04-18 15:00:00.000000 UTC,14
1844505072,2016-04-18 16:00:00.000000 UTC,20
1844505072,2016-04-18 17:00:00.000000 UTC,259
1844505072,2016-04-18 18:00:00.000000 UTC,365
1844505072,2016-04-18 19:00:00.000000 UTC,605
1844505072,2016-04-18 20:00:00.000000 UTC,182
1844505072,2016-04-18 21:00:00.000000 UTC,437
1844505072,2016-04-18 22:00:00.000000 UTC,1104
1844505072,2016-04-18 23:00:00.000000 UTC,95
1844505072,2016-04-19 00:00:00.000000 UTC,138
1844505072,2016-04-19 01:00:00.000000 UTC,0
1844505072,2016-04-19 02:00:00.000000 UTC,0
1844505072,2016-04-19 03:00:00.000000 UTC,0
1844505072,2016-04-19 04:00:00.000000 UTC,0
1844505072,2016-04-19 05:00:00.000000 UTC,0
1844505072,2016-04-19 06:00:00.000000 UTC,0
1844505072,2016-04-19 07:00:00.000000 UTC,0
1844505072,2016-04-19 08:00:00.000000 UTC,0
1844505072,2016-04-19 09:00:00.000000 UTC,0
1844505072,2016-04-19 10:00:00.000000 UTC,59
1844505072,2016-04-19 11:00:00.000000 UTC,0
1844505072,2016-04-19 12:00:00.000000 UTC,0
1844505072,2016-04-19 13:00:00.000000 UTC,0
1844505072,2016-04-19 14:00:00.000000 UTC,0
1844505072,2016-04-19 15:00:00.000000 UTC,0
1844505072,2016-04-19 16:00:00.000000 UTC,0
1844505072,2016-04-19 17:00:00.000000 UTC,0
1844505072,2016-04-19 18:00:00.000000 UTC,0
1844505072,2016-04-19 19:00:00.000000 UTC,0
1844505072,2016-04-19 20:00:00.000000 UTC,0
1844505072,2016-04-19 21:00:00.000000 UTC,0
1844505072,2016-04-19 22:00:00.000000 UTC,0
1844505072,2016-04-19 23:00:00.000000 UTC,0
1844505072,2016-04-20 00:00:00.000000 UTC,0
1844505072,2016-04-20 01:00:00.000000 UTC,0
1844505072,2016-04-20 02:00:00.000000 UTC,0
1844505072,2016-04-20 03:00:00.000000 UTC,0
1844505072,2016-04-20 04:00:00.000000 UTC,0
1844505072,2016-04-20 05:00:00.000000 UTC,0
1844505072,2016-04-20 06:00:00.000000 UTC,0
1844505072,2016-04-20 07:00:00.000000 UTC,0
1844505072,2016-04-20 08:00:00.000000 UTC,0
1844505072,2016-04-20 09:00:00.000000 UTC,0
1844505072,2016-04-20 10:00:00.000000 UTC,0
1844505072,2016-04-20 11:00:00.000000 UTC,0
1844505072,2016-04-20 12:00:00.000000 UTC,0
1844505072,2016-04-20 13:00:00.000000 UTC,0
1844505072,2016-04-20 14:00:00.000000 UTC,0
1844505072,2016-04-20 15:00:00.000000 UTC,0
1844505072,2016-04-20 16:00:00.000000 UTC,0
1844505072,2016-04-20 17:00:00.000000 UTC,0
1844505072,2016-04-20 18:00:00.000000 UTC,0
1844505072,2016-04-20 19:00:00.000000 UTC,0
1844505072,2016-04-20 20:00:00.000000 UTC,0
1844505072,2016-04-20 21:00:00.000000 UTC,0
1844505072,2016-04-20 22:00:00.000000 UTC,8
1844505072,2016-04-20 23:00:00.000000 UTC,0
1844505072,2016-04-21 00:00:00.000000 UTC,0
1844505072,2016-04-21 01:00:00.000000 UTC,0
1844505072,2016-04-21 02:00:00.000000 UTC,0
1844505072,2016-04-21 03:00:00.000000 UTC,0
1844505072,2016-04-21 04:00:00.000000 UTC,0
1844505072,2016-04-21 05:00:00.000000 UTC,0
1844505072,2016-04-21 06:00:00.000000 UTC,0
1844505072,2016-04-21 07:00:00.000000 UTC,0
1844505072,2016-04-21 08:00:00.000000 UTC,325
1844505072,2016-04-21 09:00:00.000000 UTC,817
1844505072,2016-04-21 10:00:00.000000 UTC,622
1844505072,2016-04-21 11:00:00.000000 UTC,482
1844505072,2016-04-21 12:00:00.000000 UTC,252
1844505072,2016-04-21 13:00:00.000000 UTC,298
1844505072,2016-04-21 14:00:00.000000 UTC,452
1844505072,2016-04-21 15:00:00.000000 UTC,263
1844505072,2016-04-21 16:00:00.000000 UTC,396
1844505072,2016-04-21 17:00:00.000000 UTC,850
1844505072,2016-04-21 18:00:00.000000 UTC,192
1844505072,2016-04-21 19:00:00.000000 UTC,547
1844505072,2016-04-21 20:00:00.000000 UTC,2043
1844505072,2016-04-21 21:00:00.000000 UTC,130
1844505072,2016-04-21 22:00:00.000000 UTC,385
1844505072,2016-04-21 23:00:00.000000 UTC,0
1844505072,2016-04-22 00:00:00.000000 UTC,0
1844505072,2016-04-22 01:00:00.000000 UTC,0
1844505072,2016-04-22 02:00:00.000000 UTC,0
1844505072,2016-04-22 03:00:00.000000 UTC,0
1844505072,2016-04-22 04:00:00.000000 UTC,0
1844505072,2016-04-22 05:00:00.000000 UTC,0
1844505072,2016-04-22 06:00:00.000000 UTC,0
1844505072,2016-04-22 07:00:00.000000 UTC,0
1844505072,2016-04-22 08:00:00.000000 UTC,0
1844505072,2016-04-22 09:00:00.000000 UTC,0
1844505072,2016-04-22 10:00:00.000000 UTC,518
1844505072,2016-04-22 11:00:00.000000 UTC,762
1844505072,2016-04-22 12:00:00.000000 UTC,328
1844505072,2016-04-22 13:00:00.000000 UTC,619
1844505072,2016-04-22 14:00:00.000000 UTC,561
1844505072,2016-04-22 15:00:00.000000 UTC,234
1844505072,2016-04-22 16:00:00.000000 UTC,0
1844505072,2016-04-22 17:00:00.000000 UTC,0
1844505072,2016-04-22 18:00:00.000000 UTC,137
1844505072,2016-04-22 19:00:00.000000 UTC,797
1844505072,2016-04-22 20:00:00.000000 UTC,371
1844505072,2016-04-22 21:00:00.000000 UTC,363
1844505072,2016-04-22 22:00:00.000000 UTC,97
1844505072,2016-04-22 23:00:00.000000 UTC,585
1844505072,2016-04-23 00:00:00.000000 UTC,149
1844505072,2016-04-23 01:00:00.000000 UTC,0
1844505072,2016-04-23 02:00:00.000000 UTC,0
1844505072,2016-04-23 03:00:00.000000 UTC,0
1844505072,2016-04-23 04:00:00.000000 UTC,0
1844505072,2016-04-23 05:00:00.000000 UTC,0
1844505072,2016-04-23 06:00:00.000000 UTC,0
1844505072,2016-04-23 07:00:00.000000 UTC,0
1844505072,2016-04-23 08:00:00.000000 UTC,0
1844505072,2016-04-23 09:00:00.000000 UTC,0
1844505072,2016-04-23 10:00:00.000000 UTC,392
1844505072,2016-04-23 11:00:00.000000 UTC,758
1844505072,2016-04-23 12:00:00.000000 UTC,539
1844505072,2016-04-23 13:00:00.000000 UTC,128
1844505072,2016-04-23 14:00:00.000000 UTC,0
1844505072,2016-04-23 15:00:00.000000 UTC,583
1844505072,2016-04-23 16:00:00.000000 UTC,947
1844505072,2016-04-23 17:00:00.000000 UTC,74
1844505072,2016-04-23 18:00:00.000000 UTC,0
1844505072,2016-04-23 19:00:00.000000 UTC,0
1844505072,2016-04-23 20:00:00.000000 UTC,0
1844505072,2016-04-23 21:00:00.000000 UTC,0
1844505072,2016-04-23 22:00:00.000000 UTC,0
1844505072,2016-04-23 23:00:00.000000 UTC,0
1844505072,2016-04-24 00:00:00.000000 UTC,0
1844505072,2016-04-24 01:00:00.000000 UTC,0
1844505072,2016-04-24 02:00:00.000000 UTC,0
1844505072,2016-04-24 03:00:00.000000 UTC,0
1844505072,2016-04-24 04:00:00.000000 UTC,0
1844505072,2016-04-24 05:00:00.000000 UTC,0
1844505072,2016-04-24 06:00:00.000000 UTC,0
1844505072,2016-04-24 07:00:00.000000 UTC,0
1844505072,2016-04-24 08:00:00.000000 UTC,0
1844505072,2016-04-24 09:00:00.000000 UTC,0
1844505072,2016-04-24 10:00:00.000000 UTC,0
1844505072,2016-04-24 11:00:00.000000 UTC,0
1844505072,2016-04-24 12:00:00.000000 UTC,0
1844505072,2016-04-24 13:00:00.000000 UTC,0
1844505072,2016-04-24 14:00:00.000000 UTC,0
1844505072,2016-04-24 15:00:00.000000 UTC,0
1844505072,2016-04-24 16:00:00.000000 UTC,0
1844505072,2016-04-24 17:00:00.000000 UTC,0
1844505072,2016-04-24 18:00:00.000000 UTC,0
1844505072,2016-04-24 19:00:00.000000 UTC,0
1844505072,2016-04-24 20:00:00.000000 UTC,0
1844505072,2016-04-24 21:00:00.000000 UTC,0
1844505072,2016-04-24 22:00:00.000000 UTC,0
1844505072,2016-04-24 23:00:00.000000 UTC,0
1844505072,2016-04-25 00:00:00.000000 UTC,0
1844505072,2016-04-25 01:00:00.000000 UTC,0
1844505072,2016-04-25 02:00:00.000000 UTC,0
1844505072,2016-04-25 03:00:00.000000 UTC,0
1844505072,2016-04-25 04:00:00.000000 UTC,0
1844505072,2016-04-25 05:00:00.000000 UTC,0
1844505072,2016-04-25 06:00:00.000000 UTC,0
1844505072,2016-04-25 07:00:00.000000 UTC,0
1844505072,2016-04-25 08:00:00.000000 UTC,0
1844505072,2016-04-25 09:00:00.000000 UTC,0
1844505072,2016-04-25 10:00:00.000000 UTC,0
1844505072,2016-04-25 11:00:00.000000 UTC,0
1844505072,2016-04-25 12:00:00.000000 UTC,0
1844505072,2016-04-25 13:00:00.000000 UTC,0
1844505072,2016-04-25 14:00:00.000000 UTC,0
1844505072,2016-04-25 15:00:00.000000 UTC,0
1844505072,2016-04-25 16:00:00.000000 UTC,0
1844505072,2016-04-25 17:00:00.000000 UTC,0
1844505072,2016-04-25 18:00:00.000000 UTC,0
1844505072,2016-04-25 19:00:00.000000 UTC,0
1844505072,2016-04-25 20:00:00.000000 UTC,0
1844505072,2016-04-25 21:00:00.000000 UTC,0
1844505072,2016-04-25 22:00:00.000000 UTC,0
1844505072,2016-04-25 23:00:00.000000 UTC,0
1844505072,2016-04-26 00:00:00.000000 UTC,0
1844505072,2016-04-26 01:00:00.000000 UTC,0
1844505072,2016-04-26 02:00:00.000000 UTC,0
1844505072,2016-04-26 03:00:00.000000 UTC,0
1844505072,2016-04-26 04:00:00.000000 UTC,0
1844505072,2016-04-26 05:00:00.000000 UTC,0
1844505072,2016-04-26 06:00:00.000000 UTC,0
1844505072,2016-04-26 07:00:00.000000 UTC,0
1844505072,2016-04-26 08:00:00.000000 UTC,0
1844505072,2016-04-26 09:00:00.000000 UTC,0
1844505072,2016-04-26 10:00:00.000000 UTC,0
1844505072,2016-04-26 11:00:00.000000 UTC,0
1844505072,2016-04-26 12:00:00.000000 UTC,0
1844505072,2016-04-26 13:00:00.000000 UTC,0
1844505072,2016-04-26 14:00:00.000000 UTC,0
1844505072,2016-04-26 15:00:00.000000 UTC,0
1844505072,2016-04-26 16:00:00.000000 UTC,0
1844505072,2016-04-26 17:00:00.000000 UTC,0
1844505072,2016-04-26 18:00:00.000000 UTC,0
1844505072,2016-04-26 19:00:00.000000 UTC,0
1844505072,2016-04-26 20:00:00.000000 UTC,0
1844505072,2016-04-26 21:00:00.000000 UTC,0
1844505072,2016-04-26 22:00:00.000000 UTC,0
1844505072,2016-04-26 23:00:00.000000 UTC,0
1844505072,2016-04-27 00:00:00.000000 UTC,0
1844505072,2016-04-27 01:00:00.000000 UTC,0
1844505072,2016-04-27 02:00:00.000000 UTC,0
1844505072,2016-04-27 03:00:00.000000 UTC,0
1844505072,2016-04-27 04:00:00.000000 UTC,0
1844505072,2016-04-27 05:00:00.000000 UTC,0
1844505072,2016-04-27 06:00:00.000000 UTC,0
1844505072,2016-04-27 07:00:00.000000 UTC,0
1844505072,2016-04-27 08:00:00.000000 UTC,0
1844505072,2016-04-27 09:00:00.000000 UTC,0
1844505072,2016-04-27 10:00:00.000000 UTC,0
1844505072,2016-04-27 11:00:00.000000 UTC,0
1844505072,2016-04-27 12:00:00.000000 UTC,0
1844505072,2016-04-27 13:00:00.000000 UTC,0
1844505072,2016-04-27 14:00:00.000000 UTC,4
1844505072,2016-04-27 15:00:00.000000 UTC,0
1844505072,2016-04-27 16:00:00.000000 UTC,0
1844505072,2016-04-27 17:00:00.000000 UTC,0
1844505072,2016-04-27 18:00:00.000000 UTC,0
1844505072,2016-04-27 19:00:00.000000 UTC,0
1844505072,2016-04-27 20:00:00.000000 UTC,0
1844505072,2016-04-27 21:00:00.000000 UTC,0
1844505072,2016-04-27 22:00:00.000000 UTC,0
1844505072,2016-04-27 23:00:00.000000 UTC,0
1844505072,2016-04-28 00:00:00.000000 UTC,0
1844505072,2016-04-28 01:00:00.000000 UTC,0
1844505072,2016-04-28 02:00:00.000000 UTC,0
1844505072,2016-04-28 03:00:00.000000 UTC,0
1844505072,2016-04-28 04:00:00.000000 UTC,0
1844505072,2016-04-28 05:00:00.000000 UTC,0
1844505072,2016-04-28 06:00:00.000000 UTC,0
1844505072,2016-04-28 07:00:00.000000 UTC,0
1844505072,2016-04-28 08:00:00.000000 UTC,0
1844505072,2016-04-28 09:00:00.000000 UTC,0
1844505072,2016-04-28 10:00:00.000000 UTC,205
1844505072,2016-04-28 11:00:00.000000 UTC,788
1844505072,2016-04-28 12:00:00.000000 UTC,705
1844505072,2016-04-28 13:00:00.000000 UTC,284
1844505072,2016-04-28 14:00:00.000000 UTC,454
1844505072,2016-04-28 15:00:00.000000 UTC,534
1844505072,2016-04-28 16:00:00.000000 UTC,332
1844505072,2016-04-28 17:00:00.000000 UTC,777
1844505072,2016-04-28 18:00:00.000000 UTC,151
1844505072,2016-04-28 19:00:00.000000 UTC,335
1844505072,2016-04-28 20:00:00.000000 UTC,208
1844505072,2016-04-28 21:00:00.000000 UTC,1001
1844505072,2016-04-28 22:00:00.000000 UTC,861
1844505072,2016-04-28 23:00:00.000000 UTC,264
1844505072,2016-04-29 00:00:00.000000 UTC,68
1844505072,2016-04-29 01:00:00.000000 UTC,184
1844505072,2016-04-29 02:00:00.000000 UTC,0
1844505072,2016-04-29 03:00:00.000000 UTC,0
1844505072,2016-04-29 04:00:00.000000 UTC,0
1844505072,2016-04-29 05:00:00.000000 UTC,0
1844505072,2016-04-29 06:00:00.000000 UTC,0
1844505072,2016-04-29 07:00:00.000000 UTC,0
1844505072,2016-04-29 08:00:00.000000 UTC,0
1844505072,2016-04-29 09:00:00.000000 UTC,232
1844505072,2016-04-29 10:00:00.000000 UTC,431
1844505072,2016-04-29 11:00:00.000000 UTC,845
1844505072,2016-04-29 12:00:00.000000 UTC,53
1844505072,2016-04-29 13:00:00.000000 UTC,0
1844505072,2016-04-29 14:00:00.000000 UTC,542
1844505072,2016-04-29 15:00:00.000000 UTC,57
1844505072,2016-04-29 16:00:00.000000 UTC,114
1844505072,2016-04-29 17:00:00.000000 UTC,196
1844505072,2016-04-29 18:00:00.000000 UTC,405
1844505072,2016-04-29 19:00:00.000000 UTC,322
1844505072,2016-04-29 20:00:00.000000 UTC,665
1844505072,2016-04-29 21:00:00.000000 UTC,133
1844505072,2016-04-29 22:00:00.000000 UTC,538
1844505072,2016-04-29 23:00:00.000000 UTC,135
1844505072,2016-04-30 00:00:00.000000 UTC,0
1844505072,2016-04-30 01:00:00.000000 UTC,0
1844505072,2016-04-30 02:00:00.000000 UTC,0
1844505072,2016-04-30 03:00:00.000000 UTC,0
1844505072,2016-04-30 04:00:00.000000 UTC,0
1844505072,2016-04-30 05:00:00.000000 UTC,0
1844505072,2016-04-30 06:00:00.000000 UTC,0
1844505072,2016-04-30 07:00:00.000000 UTC,0
1844505072,2016-04-30 08:00:00.000000 UTC,0
1844505072,2016-04-30 09:00:00.000000 UTC,0
1844505072,2016-04-30 10:00:00.000000 UTC,612
1844505072,2016-04-30 11:00:00.000000 UTC,517
1844505072,2016-04-30 12:00:00.000000 UTC,551
1844505072,2016-04-30 13:00:00.000000 UTC,0
1844505072,2016-04-30 14:00:00.000000 UTC,166
1844505072,2016-04-30 15:00:00.000000 UTC,314
1844505072,2016-04-30 16:00:00.000000 UTC,191
1844505072,2016-04-30 17:00:00.000000 UTC,217
1844505072,2016-04-30 18:00:00.000000 UTC,276
1844505072,2016-04-30 19:00:00.000000 UTC,107
1844505072,2016-04-30 20:00:00.000000 UTC,154
1844505072,2016-04-30 21:00:00.000000 UTC,203
1844505072,2016-04-30 22:00:00.000000 UTC,258
1844505072,2016-04-30 23:00:00.000000 UTC,448
1844505072,2016-05-01 00:00:00.000000 UTC,1193
1844505072,2016-05-01 01:00:00.000000 UTC,555
1844505072,2016-05-01 02:00:00.000000 UTC,773
